"churn_prediction","feature_0","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","feature_9","feature_10","feature_11","feature_12","feature_13","feature_14","feature_15"
"no",1.13609507001535,-0.0894239767974643,-0.817844826695005,-0.198672311026913,-0.569350637645791,-0.411453106493048,-0.251940370672173,1,1,0,0,1,0,0,0,3
"no",-0.841558461270392,-0.372535907763854,0.864365440380826,-0.742308926777357,0.0762299424182596,-0.411453106493048,-0.251940370672173,1,2,1,0,0,0,1,0,3
"no",-0.841558461270392,0.656126003821682,-1.05816057913441,0.414860441034302,0.721810522482311,-0.411453106493048,-0.251940370672173,7,1,1,0,1,1,0,1,3
"no",1.3244430253759,-0.401766721981961,1.70547057391874,-0.901516792818558,7.17761632312282,-0.411453106493048,-0.251940370672173,0,1,1,0,1,0,2,8,3
"no",-1.40660232735203,-0.4158894749188,-0.457371198035898,-0.299633396809138,-0.246560347613766,-0.411453106493048,-0.251940370672173,1,2,1,0,1,0,2,8,3
"no",-0.935732438950666,1.99089037441032,0.624049687941421,-0.79278946966847,-0.569350637645791,-0.411453106493048,-0.251940370672173,1,1,0,0,1,0,2,10,3
"no",3.39627053434192,-0.447419341940579,1.10468119282023,-0.187022954975118,-0.569350637645791,-0.411453106493048,-0.251940370672173,5,0,1,0,0,0,0,11,3
"no",-0.182340617508477,-0.436580950151842,-1.41863420779352,-0.183139836291186,-0.569350637645791,-0.411453106493048,-0.251940370672173,1,1,0,0,1,0,0,3,3
"no",0.100181315532343,-0.40012454140791,-1.05816057913441,-0.447191906798544,-0.569350637645791,2.42492657719269,1.05047333117555,4,1,2,0,0,0,0,2,0
"no",1.51279098073645,-0.446105597481338,0.624049687941421,-0.808321944404196,0.721810522482311,-0.411453106493048,-0.251940370672173,5,1,0,0,0,0,0,5,3
"no",0.853573136974531,-0.440850619644375,-0.817844826695005,-0.633581603627268,-0.569350637645791,-0.411453106493048,-0.251940370672173,9,1,1,0,1,0,0,5,3
"yes",-0.747384483590119,0.177923020658036,0.143418183062613,5.1483821167471,-0.246560347613766,-0.411453106493048,-0.251940370672173,6,0,1,0,1,0,0,5,3
"no",-0.935732438950666,-0.362354388204738,-1.05816057913441,-0.819971300455992,-0.569350637645791,-0.411453106493048,-0.251940370672173,6,1,2,0,1,0,0,8,3
"no",1.51279098073645,-0.445120289136907,-0.217055445596494,-0.75007516414522,1.04460081251434,-0.411453106493048,-0.251940370672173,0,1,1,0,1,0,2,8,3
"no",3.01957462362082,-0.441179055759185,-1.29847633157381,0.974029531520473,-0.246560347613766,-0.411453106493048,-0.251940370672173,5,1,1,0,0,0,0,9,3
"no",0.759399159294258,-0.358413154827015,0.263576059282315,-0.45884126285034,0.399020232450285,-0.411453106493048,-0.251940370672173,6,1,2,0,1,0,0,1,3
"no",0.665225181613984,0.0902305780037133,-0.5775290742556,0.181873319998398,2.33576197264244,-0.411453106493048,-0.251940370672173,9,1,1,0,1,0,2,6,3
"no",-0.935732438950666,-0.447419341940579,-1.05816057913441,-0.827737537823855,-0.569350637645791,-0.181746301124132,0.616335430559645,4,2,2,0,1,0,0,8,0
"no",-0.370688572869025,-0.0690609376792321,1.58531269769904,-0.140425530767937,-0.569350637645791,-0.411453106493048,-0.251940370672173,10,1,1,0,0,0,0,4,3
"no",0.28852927089289,-0.14919934969292,1.46515482147934,-0.606399772839746,1.36739110254636,-0.411453106493048,-0.251940370672173,7,1,1,0,1,1,0,5,3
"no",0.571051203933711,-0.0506685152498611,-1.65894996023292,0.313899355252077,1.36739110254636,-0.411453106493048,-0.251940370672173,4,0,1,0,1,0,2,6,3
"no",0.853573136974531,3.42944055727898,1.70547057391874,-0.680179027834449,-0.569350637645791,-0.411453106493048,-0.251940370672173,9,1,2,0,1,0,2,8,3
"no",-0.841558461270392,-0.447419341940579,-1.17831845535411,-0.6374647223112,-0.569350637645791,-0.411453106493048,-0.251940370672173,9,0,1,0,1,0,0,8,3
"no",1.51279098073645,-0.454644936466403,1.46515482147934,0.795406072059613,-0.569350637645791,-0.411453106493048,-0.251940370672173,4,1,2,0,1,0,2,8,3
"no",-1.02990641663094,-0.309804609835106,1.46515482147934,0.158574607894807,0.0762299424182596,-0.411453106493048,-0.251940370672173,9,2,2,0,1,1,2,8,3
"no",0.759399159294258,-0.439536875185134,1.34499694525963,-0.350113939700251,0.0762299424182596,-0.411453106493048,-0.251940370672173,1,1,1,0,0,1,0,1,3
"no",1.04192109233508,0.209781323794625,1.34499694525963,-0.633581603627268,0.399020232450285,-0.411453106493048,-0.251940370672173,9,1,1,0,1,0,2,8,3
"no",0.665225181613984,-0.127194130000637,-0.0968975693767915,1.02062695572765,-0.246560347613766,-0.411453106493048,-0.251940370672173,7,1,1,0,1,1,0,8,3
"no",-0.370688572869025,-0.447419341940579,1.58531269769904,-0.936464860973944,2.98134255270649,-0.411453106493048,-0.251940370672173,3,1,0,0,0,0,0,1,3
"no",-1.12408039431121,-0.225396528328886,-0.817844826695005,-0.641347840995132,-0.246560347613766,1.83567868515939,1.48461123179146,9,1,2,0,0,0,0,7,0
"no",0.194355293212617,0.0931865030370051,0.503891811721719,-0.171490480239391,-0.569350637645791,-0.411453106493048,-0.251940370672173,4,1,2,0,1,0,0,9,3
"no",-0.182340617508477,-0.260867628728387,1.70547057391874,-0.202555429710845,0.0762299424182596,-0.411453106493048,-0.251940370672173,4,1,2,0,1,1,2,8,3
"no",-1.02990641663094,0.56941886951179,1.22483906903993,-0.524854280477179,-0.569350637645791,-0.411453106493048,-0.251940370672173,8,2,1,0,0,0,0,4,3
"no",0.100181315532343,-0.411948241541078,1.10468119282023,0.395444847614644,3.30413284273852,-0.411453106493048,-0.251940370672173,7,0,1,0,0,0,0,5,3
"yes",-0.370688572869025,0.3024003081711,-1.17831845535411,-0.0588800384053703,-0.246560347613766,0.577284881834024,0.616335430559645,4,1,2,0,0,0,0,8,0
"no",-1.31242834967176,-0.447419341940579,-1.17831845535411,-0.319048990228797,-0.569350637645791,-0.411453106493048,-0.251940370672173,9,2,1,0,1,0,0,8,3
"no",-0.841558461270392,-0.252656725858132,0.864365440380826,-0.45884126285034,-0.246560347613766,1.60597187979047,0.616335430559645,9,1,2,0,0,0,0,2,1
"no",-0.653210505909845,-0.415232602689179,-1.41863420779352,0.0381979286929233,-0.569350637645791,-0.411453106493048,-0.251940370672173,2,1,3,0,0,1,0,3,3
"no",-0.841558461270392,-0.341662912971695,-1.41863420779352,-0.256919091285889,-0.246560347613766,2.31506680071191,0.182197529943736,6,1,2,0,1,0,0,3,0
"no",-0.935732438950666,-0.348231635267899,-1.41863420779352,-0.299633396809138,-0.569350637645791,2.16525801460174,0.182197529943736,4,1,2,0,1,1,0,3,0
"no",0.947747114654805,-0.392570510767276,0.263576059282315,-0.206438548394776,0.399020232450285,-0.411453106493048,-0.251940370672173,11,1,3,0,0,0,2,6,3
"no",1.79531291377727,-0.158723997022416,1.58531269769904,-0.761724520197016,1.69018139257839,-0.411453106493048,-0.251940370672173,5,1,1,1,1,1,0,5,3
"no",-0.559036528229572,-0.437237822381463,-0.217055445596494,-0.520971161793248,0.0762299424182596,-0.411453106493048,-0.251940370672173,4,2,2,0,1,0,0,5,3
"no",-0.464862550549298,-0.234264303428761,0.383733935502017,-0.132659293400073,-0.569350637645791,0.707119163129498,0.182197529943736,0,2,2,0,0,0,0,9,1
"no",-2.06582017111395,-0.418516963837281,-0.938002702914707,-0.260802209969821,-0.569350637645791,-0.411453106493048,-0.251940370672173,8,2,1,0,0,0,0,11,3
"no",0.194355293212617,0.00549406038268254,1.34499694525963,0.484756577345074,0.0762299424182596,-0.411453106493048,-0.251940370672173,4,1,2,0,1,0,2,8,3
"no",-0.935732438950666,-0.306848684801814,0.624049687941421,0.0537304034286503,-0.569350637645791,-0.411453106493048,-0.251940370672173,7,1,1,0,1,0,2,8,3
"no",0.194355293212617,-0.418845399952092,0.744207564161124,-0.291867159441275,-0.569350637645791,-0.411453106493048,-0.251940370672173,7,1,1,0,0,0,0,5,3
"no",-1.21825437199149,-0.2322936867399,-0.817844826695005,-0.307399634177002,-0.246560347613766,-0.411453106493048,-0.251940370672173,9,1,1,0,1,0,2,8,3
"no",0.382703248573164,-0.515077181591479,-1.17831845535411,0.306133117884213,-0.246560347613766,-0.411453106493048,-0.251940370672173,4,1,2,0,1,0,0,8,3
"no",1.70113893609699,6.38339497388189,0.624049687941421,-0.967529810445398,1.36739110254636,-0.411453106493048,-0.251940370672173,4,1,2,0,1,0,0,9,3
"yes",0.00600733785206958,-0.278274742813327,-1.29847633157381,2.24769245985008,-0.246560347613766,-0.411453106493048,-0.251940370672173,9,1,2,0,0,0,0,1,3
"no",-0.276514595188751,-0.447090905825768,0.864365440380826,-0.719010214673766,-0.569350637645791,-0.411453106493048,-0.251940370672173,9,0,1,0,0,1,0,5,3
"no",-0.559036528229572,0.0632988165892772,-0.817844826695005,-0.901516792818558,-0.246560347613766,-0.411453106493048,-0.251940370672173,0,0,2,0,1,0,2,8,3
"no",2.45453075753918,-0.219484678262302,-1.05816057913441,-0.0316982076178481,-0.569350637645791,-0.411453106493048,-0.251940370672173,4,1,2,0,0,0,0,5,3
"no",-0.0881666398282039,-0.324912671116375,-0.337213321816196,1.00897759967586,-0.569350637645791,-0.411453106493048,-0.251940370672173,4,1,2,0,1,1,2,8,3
"no",-0.0881666398282039,-0.435595641807412,1.34499694525963,-0.0705293944571655,0.0762299424182596,-0.411453106493048,-0.251940370672173,4,2,2,0,1,0,2,8,3
"no",-0.182340617508477,-0.503910353687932,-0.0968975693767915,1.17983482176886,-0.246560347613766,-0.411453106493048,-0.251940370672173,2,1,2,1,1,0,0,8,3
"no",-0.0881666398282039,-0.410962933196647,0.864365440380826,-0.48213997495393,-0.569350637645791,-0.411453106493048,-0.251940370672173,7,1,1,0,1,0,0,5,3
"no",-1.12408039431121,0.10205427813688,0.0232603068429106,-0.225854141814435,-0.246560347613766,1.18650727868202,1.05047333117555,4,2,2,0,0,0,0,1,1
"no",1.51279098073645,1.04597967210139,-1.05816057913441,0.216821388153783,0.399020232450285,-0.411453106493048,-0.251940370672173,4,1,2,0,0,0,0,1,3
"no",0.853573136974531,-0.447419341940579,1.46515482147934,-0.851036249927446,0.399020232450285,-0.411453106493048,-0.251940370672173,3,1,0,0,0,0,0,1,3
"no",1.70113893609699,-0.281230667846619,-0.337213321816196,0.0886784715840359,-0.569350637645791,-0.411453106493048,-0.251940370672173,0,1,1,0,1,0,0,8,3
"no",-0.841558461270392,1.36259208677842,0.0232603068429106,0.581834544443367,-0.246560347613766,1.9055894520108,6.69426603918236,1,1,0,0,0,0,0,0,1
"no",0.476877226253437,-0.447419341940579,-0.217055445596494,-0.0433475636696433,-0.246560347613766,-0.411453106493048,-0.251940370672173,4,1,2,0,1,0,0,5,3
"no",1.41861700305617,1.28738021648688,0.143418183062613,-0.563685467316497,-0.569350637645791,-0.411453106493048,-0.251940370672173,4,1,2,0,0,0,0,9,3
"no",-0.841558461270392,-0.0312907844760595,0.263576059282315,-0.746192045461289,-0.246560347613766,-0.411453106493048,-0.251940370672173,1,1,3,0,1,0,0,8,3
"no",-1.12408039431121,-0.243788950758257,0.263576059282315,-0.722893333357698,0.0762299424182596,-0.411453106493048,-0.251940370672173,4,1,2,0,1,0,2,6,3
"no",-1.02990641663094,1.8000689917056,-0.457371198035898,-0.121009937348278,-0.569350637645791,-0.411453106493048,-0.251940370672173,9,1,1,0,0,0,0,1,3
"no",1.41861700305617,-0.184013577862801,-1.53879208401322,-0.00063325814639414,-0.246560347613766,-0.411453106493048,-0.251940370672173,10,0,0,0,0,0,1,3,3
"no",1.60696495841672,-0.406693263704114,-1.05816057913441,0.135275895791217,1.36739110254636,-0.411453106493048,-0.251940370672173,2,1,0,0,1,0,0,5,3
"no",-0.370688572869025,0.895555931518315,-1.65894996023292,0.11974342105549,-0.246560347613766,1.33631606479218,1.48461123179146,4,1,2,0,1,0,0,3,1
"no",-0.276514595188751,-0.242146770184206,-0.5775290742556,-0.187022954975118,-0.569350637645791,-0.411453106493048,-0.251940370672173,1,1,1,0,1,1,0,8,3
"no",0.476877226253437,-0.24871549248041,0.503891811721719,2.02635469486597,-0.246560347613766,-0.411453106493048,-0.251940370672173,9,1,3,0,1,0,0,0,3
"no",-0.653210505909845,-0.497998503621349,-0.817844826695005,0.14304213315908,-0.569350637645791,-0.411453106493048,-0.251940370672173,1,0,1,0,0,0,0,5,3
"no",-1.12408039431121,-0.353158176990052,-0.5775290742556,-0.0355813263017798,-0.246560347613766,-0.411453106493048,-0.251940370672173,0,1,1,0,0,1,0,5,3
"no",0.476877226253437,-0.0362173261982124,0.143418183062613,-0.773373876248811,-0.569350637645791,-0.411453106493048,-0.251940370672173,0,1,1,0,1,1,0,9,3
"no",-0.464862550549298,0.0675684860818097,0.143418183062613,0.678912511541661,-0.246560347613766,-0.411453106493048,-0.251940370672173,0,2,2,0,0,0,2,6,3
"yes",1.13609507001535,-0.368266238271321,0.0232603068429106,4.47271946574297,-0.569350637645791,2.84439117830115,0.616335430559645,1,1,0,0,1,0,0,0,0
"no",-1.12408039431121,-0.502268173113881,-1.41863420779352,0.399327966298575,-0.569350637645791,-0.411453106493048,-0.251940370672173,1,2,1,0,1,0,2,6,3
"yes",0.100181315532343,-0.348560071382709,0.143418183062613,3.56018657501901,-0.246560347613766,-0.411453106493048,-0.251940370672173,1,0,0,0,1,0,0,5,3
"no",1.3244430253759,-0.297324037472319,-1.29847633157381,-0.765607638880947,0.0762299424182596,-0.411453106493048,-0.251940370672173,10,1,2,0,1,0,2,6,3
"no",1.13609507001535,0.288934427463882,-0.697686950475302,-0.404477601275295,3.62692313277054,-0.411453106493048,-0.251940370672173,9,1,3,0,0,0,0,5,3
"no",-0.464862550549298,-0.313088970983208,-0.457371198035898,-0.722893333357698,-0.569350637645791,-0.411453106493048,-0.251940370672173,8,2,1,0,1,0,2,6,3
"no",0.194355293212617,-0.164635847088999,-0.817844826695005,-0.699594621254108,-0.569350637645791,-0.411453106493048,-0.251940370672173,7,1,1,0,1,0,2,6,3
"no",0.382703248573164,-0.43231128065931,-1.29847633157381,-0.093828106560756,-0.569350637645791,-0.411453106493048,-0.251940370672173,0,1,1,0,1,0,0,8,3
"no",0.853573136974531,-0.447419341940579,-0.457371198035898,0.36437989814319,-0.246560347613766,1.34630331719952,4.52357653610282,6,1,1,0,1,0,1,8,1
"no",-0.370688572869025,-0.273676637205985,0.0232603068429106,-0.093828106560756,-0.569350637645791,1.08663475460858,0.616335430559645,0,1,1,0,1,0,0,11,1
"no",-1.21825437199149,-0.363996568778789,0.143418183062613,0.290600643148486,0.0762299424182596,-0.411453106493048,-0.251940370672173,0,1,1,0,0,1,0,0,3
"no",1.60696495841672,-0.0798993294679686,-1.17831845535411,-0.528737399161111,0.399020232450285,3.00418721681865,0.616335430559645,0,1,0,0,0,0,0,0,0
"no",-1.40660232735203,-0.290098442946494,-0.817844826695005,-0.486023093637862,0.0762299424182596,-0.411453106493048,-0.251940370672173,6,1,2,0,1,0,0,3,3
"no",-1.31242834967176,-0.447419341940579,0.864365440380826,0.686678748909524,0.0762299424182596,-0.411453106493048,-0.251940370672173,3,1,0,0,1,0,0,5,3
"no",-0.747384483590119,-0.340349168512455,0.143418183062613,-0.078295631825029,-0.569350637645791,-0.411453106493048,-0.251940370672173,9,1,2,0,1,0,0,9,3
"no",-0.464862550549298,-0.402095158096771,-0.938002702914707,-0.851036249927446,0.0762299424182596,-0.411453106493048,-0.251940370672173,7,1,1,0,1,0,0,8,3
"no",-0.370688572869025,0.0445779580450959,0.503891811721719,-0.586984179420087,-0.569350637645791,-0.411453106493048,-0.251940370672173,7,1,1,0,1,0,0,0,3
"no",0.759399159294258,-0.509822203754516,0.503891811721719,-0.959763573077534,1.36739110254636,-0.411453106493048,-0.251940370672173,4,1,2,0,0,0,2,6,3
"no",0.571051203933711,-0.161351485940897,0.744207564161124,1.33515956912612,2.01297168261041,-0.411453106493048,-0.251940370672173,7,1,2,0,0,0,0,1,3
"no",1.51279098073645,1.27785556915738,0.263576059282315,-0.0899449878768242,0.0762299424182596,-0.411453106493048,-0.251940370672173,5,0,2,0,0,0,2,6,3
"no",-1.02990641663094,-0.38238899120816,0.624049687941421,-0.423893194694954,0.0762299424182596,-0.411453106493048,-0.251940370672173,1,1,3,0,1,0,2,8,3
"no",0.571051203933711,-0.472052050551343,-1.41863420779352,-0.781140113616674,-0.569350637645791,2.0653854905283,0.182197529943736,9,1,1,0,1,0,0,3,1
"no",1.70113893609699,-0.512449692672998,-0.938002702914707,-0.202555429710845,-0.569350637645791,-0.411453106493048,-0.251940370672173,0,1,1,0,1,1,0,8,3
"no",0.947747114654805,-0.447419341940579,1.58531269769904,-0.532620517845043,-0.569350637645791,2.03542373330627,0.616335430559645,4,2,2,0,1,0,1,4,0
"no",-1.50077630503231,-0.390928330193225,1.58531269769904,-0.633581603627268,0.0762299424182596,-0.411453106493048,-0.251940370672173,1,1,0,0,1,0,2,8,3
"no",-0.370688572869025,0.0833334195926992,1.46515482147934,0.620665731282685,0.0762299424182596,-0.411453106493048,-0.251940370672173,7,1,1,0,1,0,0,5,3
"no",-0.653210505909845,-0.507851587065655,-0.0968975693767915,-0.691828383886244,0.0762299424182596,3.11404699329944,0.182197529943736,4,2,2,0,1,1,0,8,1
"no",-1.02990641663094,0.258718304901344,0.864365440380826,0.803172309427477,0.399020232450285,-0.411453106493048,-0.251940370672173,1,1,1,0,1,0,2,8,3
"no",-0.182340617508477,-0.356770974252964,1.10468119282023,0.709977461013115,2.98134255270649,-0.411453106493048,-0.251940370672173,1,1,1,0,0,1,0,5,3
"no",-0.653210505909845,0.224889385075894,1.46515482147934,-0.781140113616674,0.721810522482311,-0.411453106493048,-0.251940370672173,9,2,2,0,1,0,0,5,3
"no",-0.370688572869025,-0.0887671045678439,0.383733935502017,0.131392777107285,0.0762299424182596,-0.411453106493048,-0.251940370672173,9,1,2,0,0,0,0,9,3
"no",1.41861700305617,-0.28254441230586,0.624049687941421,0.244003218941306,-0.246560347613766,-0.411453106493048,-0.251940370672173,4,1,2,0,0,0,0,1,3
"no",-0.653210505909845,1.77477941086521,1.46515482147934,-0.187022954975118,0.721810522482311,-0.411453106493048,-0.251940370672173,4,2,2,0,0,0,0,1,3
"no",0.28852927089289,-0.164307410974189,-1.53879208401322,1.25749719544749,-0.246560347613766,-0.411453106493048,-0.251940370672173,7,2,1,0,1,0,0,0,3
"no",-1.12408039431121,-0.394541127456137,-0.457371198035898,0.108094065003695,0.721810522482311,-0.411453106493048,-0.251940370672173,7,0,1,0,1,1,0,8,3
"no",-0.841558461270392,-0.212587519851288,-0.938002702914707,-0.583101060736155,-0.246560347613766,-0.411453106493048,-0.251940370672173,1,1,1,0,1,0,2,8,3
"no",-0.276514595188751,-0.450703703088681,-1.65894996023292,-0.470490618902135,1.36739110254636,-0.411453106493048,-0.251940370672173,6,1,1,0,0,0,2,6,3
"no",1.13609507001535,-0.443149672448046,1.46515482147934,-0.734542689409493,-0.569350637645791,-0.411453106493048,-0.251940370672173,11,1,3,0,0,0,1,4,3
"no",0.194355293212617,0.0879315252000419,1.58531269769904,-0.408360719959227,0.0762299424182596,-0.411453106493048,-0.251940370672173,10,1,1,0,0,0,0,5,3
"no",0.00600733785206958,-0.447419341940579,1.82562845013844,-0.847153131243514,2.33576197264244,-0.411453106493048,-0.251940370672173,7,1,1,0,1,0,0,5,3
"no",-0.747384483590119,-0.445120289136907,0.984523316600528,2.02635469486597,-0.569350637645791,-0.411453106493048,-0.251940370672173,4,1,2,0,1,0,1,5,3
"no",0.853573136974531,-0.352172868645622,-0.938002702914707,-0.808321944404196,-0.246560347613766,-0.411453106493048,-0.251940370672173,4,1,2,0,0,1,0,1,3
"no",-0.559036528229572,-0.117012610441521,0.744207564161124,-0.734542689409493,0.399020232450285,-0.411453106493048,-0.251940370672173,9,1,2,0,0,0,0,1,3
"no",0.571051203933711,-0.447419341940579,-0.5775290742556,-0.715127095989835,-0.569350637645791,-0.411453106493048,-0.251940370672173,9,1,1,0,0,0,2,9,3
"no",-0.653210505909845,1.01313606062037,-0.697686950475302,-0.711243977305903,-0.246560347613766,-0.411453106493048,-0.251940370672173,0,2,1,0,1,0,0,7,3
"no",-0.0881666398282039,0.410127353828845,0.744207564161124,1.47106872306374,-0.246560347613766,-0.411453106493048,-0.251940370672173,9,0,2,0,1,0,0,5,3
"no",-0.747384483590119,0.131285092354988,0.383733935502017,-0.435542550746749,-0.246560347613766,-0.411453106493048,-0.251940370672173,0,0,1,0,1,0,0,9,3
"no",1.13609507001535,0.0265139717305351,-0.217055445596494,0.845886614950726,-0.569350637645791,-0.411453106493048,-0.251940370672173,9,0,0,0,1,0,2,8,3
